index,comic_book_store_name,address,city,state,latitude,longitude
1428,Seeley & Kane's Books & Comics,2480 Elmwood Ave.,Buffalo,NY,42.89225205,-78.85941404
1429,Seventh Inning Stretch Sports,1455 Hertel Ave.,Buffalo,NY,42.9475,-78.8542
1430,Sideline Sports,4341 Wetzel Rd.,Liverpool,NY,43.10620185,-76.20938665
1431,Southpaw Sportscards,8342 S. Main St.,Cicero,NY,43.16634848,-76.06604881
1432,Sports Heroes and Legends,10 Giffords Ln.,Staten Island (New York City),NY,43.426688,-74.02364442
1433,Squiggy's Dugout,237A E. Main St.,New Rochelle,NY,40.91541653,-73.77119713
1434,St. Mark's Comics,11 St. Marks Pl.,New York City (Manhattan),NY,0.0,0.0
1435,St. Mark's Comics,148 Montague St. Floor 2,Brooklyn (New York City),NY,40.63439283,-73.95026864
1436,"Staten Island Sports Cards, Inc.",27 Seguine Ave.,Staten Island (New York City),NY,43.426688,-74.02364442
1437,Stevens' Books,817 N. Main St.,Newark,NY,43.05467937,-77.095312
1438,Stinky's Collectibles,3838 Sunrise Hwy.,Seaford,NY,40.67451729,-73.49038825
1439,Super Hero Comics,146 Jericho Tpke.,Floral Park (New York City: Queens),NY,0.0,0.0
1440,Super Sport Cards,333 Main St.,Center Moriches,NY,40.80032642,-72.79153406
1441,The Baseball Card Dugout,453 Court St.,Brooklyn (New York City),NY,40.63439283,-73.95026864
1442,The Cardstore,4016 Union Rd,Cheektowaga,NY,42.9233,-78.7544
1443,The Comic Depot,2538 Route 9N (Stewarts Plaza),Greenfield Center,NY,42.22765331,-73.79352247
1444,"The Comic Depot, LLC",3065 Route 50 #D-12 (Wilton Mall),Saratoga Springs,NY,43.06742381,-73.77750786
1445,The Comic Shop,112 E. Bridge St.,Oswego,NY,43.454,-76.5191
1446,The Goblin's Cavern,611 2nd Ave.,Troy,NY,42.77644709,-73.6765479
1447,The Little Lebowski,215 Thompson St.,New York City (Manhattan),NY,0.0,0.0
1448,The Stand,1410 Gravesend Neck Rd.,Brooklyn (New York City),NY,40.63439283,-73.95026864
1449,The Vault,10 Caroline St.,Saratoga Springs,NY,43.0820669,-73.78450849
1450,Time Warp,1164 Broadway,Hewlett,NY,40.63552849,-73.70384756
1451,Tor Comics (The Comics Bookstore),997 Waverly Ave.,Holtsville,NY,40.81424282,-73.0445725
1452,Where it All Began Bat Co.,87 Main St.,Cooperstown,NY,42.70044413,-74.92460346
1453,Who's on First,199-07 34th Ave.,Flushing (New York City: Queens),NY,35.14697827,-92.33204441
1454,Wonderland Comics,1620 Penfield Rd.,Rochester,NY,43.168793,-77.61595436
1455,Wood's CV Sports Inc.,451 E Main St.,Patchogue,NY,40.76144922,-73.02924144
1456,Yankee Clipper House of Cards,274 N. Goodman St.,Rochester,NY,43.1586,-77.5847
1457,Zombie Planet,1238 Central Ave.,Albany,NY,42.66639697,-73.79868263
1458,"A. Pennyworth's Comics, News & Collectibles",11100 Monroe Rd. #O,Matthews,NC,35.1231449,-80.7302173
1459,Acme Comics,2150 Lawndale Rd.,Greensboro,NC,36.096129,-79.8162252
1460,Books Do Furnish a Room,1809 W. Markham Ave.,Durham,NC,36.0098416,-78.91970232
1461,Capitol Comics II,5212 Hollyridge Dr.,Raleigh,NC,35.8532218,-78.7005185
1462,Carolina Comics & More,4110 Dr. M. L. King Jr. Blvd. #B,New Bern,NC,35.09685768,-77.0731308
1463,Chapel Hill Comics,316 W Franklin St.,Chapel Hill,NC,35.9117983,-79.060799
1464,Classic Comics,169 Lowes Foods Dr.,Lewisville,NC,36.10288502,-80.41647645
1465,Collector's World,904F S. New Hope Rd.,Gastonia,NC,35.25246492,-81.14667391
1466,Comic Envy,1 Kenilworth Knoll #4,Asheville,NC,35.57354925,-82.53974507
1467,Comx Stop,951 B-1 Hwy. 66 S.,Kernersville,NC,36.10699768,-80.08546051
1468,Dragon's Lair,6243 Yadkin Rd. #104,Fayetteville,NC,35.1006866,-78.99035976
1469,Earth 383 Comics and Games,212 N. Martin Luther King Jr. Dr.,Elizabeth City,NC,36.29397687,-76.23494065
1470,Fanboy Comics,419 S. College Rd.,Wilmington,NC,34.23249593,-77.87491876
1471,Foundation's Edge,2526 Hillsborough St.,Raleigh,NC,35.7883586,-78.6692295
1472,GVE Comics,2900 N. Main St.,High Point,NC,35.99659853,-80.03314021
1473,Hero's Haven,1375 S. Church St.,Burlington,NC,36.0859057,-79.4531556
1474,Heroes are Here,208 S. Berkeley Blvd.,Goldsboro,NC,35.3681053,-77.9559698
1475,Heroes Aren't Hard to Find,1957 E. 7th St.,Charlotte,NC,35.2126004,-80.8179669
1476,HyperMind,3396 S. Church St.,Burlington,NC,36.0796085,-79.5109066
1477,Korner Comics,1000 S. Main St.,Laurinburg,NC,34.76442703,-79.46768113
1478,Memory Lane Comics,5725 Oleander Dr. B-5,Wilmington,NC,34.21011652,-77.84867288
1479,Nostalgia Newstand,919 Dickinson Ave.,Greenville,NC,35.60834333,-77.3779845
1480,Parker Banner Kent and Wayne,21500 Catawba Ave. #A,Cornelius,NC,35.4806103,-80.8584981
1481,"Parts Unknown, The Comicbook Store",906 Spring Garden St.,Greensboro,NC,36.0666845,-79.8031007
1482,Pastimes,175 Weaverville Hwy.,Asheville,NC,35.64825815,-82.58075098
1483,Plan 9 Comics,240 Shadowline Dr. #AA9,Boone,NC,36.20276356,-81.66141974
1484,Players Choice,5285-16 Main St.,Shallotte,NC,33.96472478,-78.39595928
1485,Rebel Base Comics & Toys,701-C S. Sharon Amity,Charlotte,NC,35.17194223,-80.80706872
1486,Sammy's Collectibles,120B W. Trade St.,Forest City,NC,35.33523269,-81.86489069
1487,Sci-Fi Genre Comics & Games,3215 Old Chapel Hill Rd. #A,Durham,NC,35.96414077,-78.94706065
1488,Spandex City Comic Book Lounge,3611 Mt. Holly-Huntersville Rd. #202,Charlotte,NC,35.3250551,-80.9463969
1489,Ssalefish Comics & Toys,3242 Silas Creek Crossing,Winston-Salem,NC,36.1032616,-80.2605782
1490,Stormcrow Comics,11234 N. Main St. #Q,Archdale,NC,35.914097,-79.97058726
1491,"Tempest Comics, Games & More",240 Wilmington Hwy.,Jacksonville,NC,34.74797461,-77.45558792
1492,The Comic Conspiracy,108 North St.,Asheboro,NC,35.70595691,-79.81513166
1493,The Comic Monstore,813 S. Jake Alexander Blvd.,Salisbury,NC,35.6432415,-80.4851195
1494,Time Tunnel Comics and Toys,1734 Hwy. 70 S.E.,Hickory,NC,35.7414664,-81.3237695
1495,Timmy Mac's Comics and Collectibles,904 W. Union St.,Morganton,NC,35.7359488,-81.7105688
1496,Ultimate Comics,756 Ninth St.,Durham,NC,36.00972252,-78.92196383
1497,Ultimate Comics,6120-A Farrington Rd.,Durham,NC,35.90974702,-78.98368002
1498,Ultimate Comics,6120A Farrington Rd.,Chapel Hill,NC,35.92694153,-79.03859526
1499,Barry's Collectors Corner,1826 S. Washington,Grand Forks,ND,47.902283,-97.0490058
1500,Collectors Universe,111 S. 5th St.,Bismarck,ND,46.8050844,-100.784469
1501,Comic Junction,1621 S. University Dr. #203,Fargo,ND,46.8548362,-96.7990565
1502,Force of Habit Hobby Shop,9 E. Central Ave.,Minot,ND,48.23654101,-101.2923291
1503,"Paradox Comics-N-Cards, Inc.",26 Roberts St.,Fargo,ND,46.8768646,-96.7909618
1504,"A & A Comics, Inc.",5017 Turney Rd.,Cleveland,OH,41.51121521,-81.56356397
1505,All American Comics,141 W. Market St.,Warren,OH,41.235973,-80.8187445
1506,All American Comics,1295 Boardman-Canfield Rd.,Boardman,OH,41.024115,-80.7037371
1507,"All Pro Cards, Comics & Coins",2357 Mahoning Ave. N.W.,Warren,OH,41.23899134,-80.81849803
1508,Alter Ego Comix,115 N. Elizabeth St.,Lima,OH,40.7405473,-84.1070114
1509,Alter Reality,15601 Detroit Rd.,Lakewood,OH,41.4850125,-81.8062185
1510,Astound! Comics,25943 Detroit Rd.,Cleveland,OH,41.51121521,-81.56356397
1511,Asylum Comics,266 Muskingum Dr.,Marietta,OH,39.4354721,-81.4643946
1512,Atomic Eye,13337 Madison Ave.,Cleveland,OH,41.51121521,-81.56356397
1513,B & B Sportscards & Supplies,1733 Pearl Rd. (Laurel Sq. S.C.),Brunswick,OH,41.24684527,-81.81990363
1514,B & L Comics Cards & Nostalgia,5591 Ridge Rd.,Parma,OH,41.40936042,-81.73443936
1515,Baseball Card Center,513 E. Main St.,Newark,OH,40.0591427,-82.3806824
1516,"Bell, Book & Comic",458 Patterson Rd.,Dayton,OH,39.7244363,-84.1616668
1517,Big Buddha Sports Cards,27 N. London St.,Mount Sterling,OH,39.7203174,-83.266515
1518,Bill's Books & More,2215 6th St. S.W.,Canton,OH,40.80815745,-81.36806196
1519,Black Hole Comix,5457 Norton Center,Columbus,OH,39.9414431,-83.1415749
1520,"Bonnett's Book Store, LLC",502 E. 5th St.,Dayton,OH,39.7570077,-84.183523
1521,Bookery Fantasy,16 W. Main St.,Fairborn,OH,39.821367,-84.0218332
1522,Books-n-Things,113 S. Broadway St.,New Philadelphia,OH,40.4891634,-81.445486
1523,Brads Books and Comic Odyssey,219 N. Main St.,Marion,OH,40.5910481,-83.1291733
1524,Cap City Comics,1915 Baltimore-Reynoldsburg Rd. (Rt. 256),Reynoldsburg,OH,39.94552727,-82.79641657
1525,Captain Comic,2105 Beechmont Ave.,Cincinnati,OH,39.092721,-84.3871721
1526,Carol & John's Comic Shop,17642 Lorain Ave.,Cleveland,OH,41.45006094,-81.81956606
1527,Castle Comics,901 Gallia St.,Portsmouth,OH,38.73428021,-82.99349731
1528,Cat's Impetuous Books,233 S. Water St.,Kent,OH,41.15213196,-81.35810203
1529,Collector's Palace,9231 State Route 14,Streetsboro,OH,41.2389682,-81.344276
1530,Comic Book City,2601 Hubbard Rd.,Madison,OH,41.80483397,-81.04844176
1531,Comic Connection,417 N Woodlawn Av.,Lima,OH,40.7444963,-84.1327846
1532,Comic Heaven,4847 Robinhood Dr.,Willoughby,OH,41.6269726,-81.4267014
1533,Comic Shop Plus,235 S. 21st St.,Newark,OH,40.04486283,-82.43137084
1534,Comic Town,320 S. State St.,Westerville,OH,40.117413,-82.9280346
1535,Comic Town III,1065 Gemini Place,Columbus,OH,40.1467616,-82.9868543
1536,Comic Town III,1249 Morse Rd.,Columbus,OH,40.0598087,-82.9862235
1537,Comic World,12413 Madison Ave.,Cleveland,OH,41.47667518,-81.77567362
1538,Comics and Friends,7850 Mentor Ave. #1054 (Great Lakes Mall),Mentor,OH,41.71349219,-81.36505177
1539,Comics Cards & Collectibles,700 Cleveland Ave. S.W.,Canton,OH,40.79420121,-81.37806587
1540,Coventry Cards & Comics,1115 Portage Lakes Rd.,Canton,OH,40.80815745,-81.36806196
1541,Dark Star Books,237 Xenia Ave.,Yellow Springs,OH,39.8054016,-83.8889212
1542,Dave's Clubhouse,1538 Brice Rd.,Reynoldsburg,OH,39.9487693,-82.8290077
1543,Derium's Collectible Card Games,1928 Portage Trail,Cuyahoga Falls,OH,41.14804932,-81.50596728
1544,Disposable Heroes Comics,4616 Navarre Rd. S.W.,Canton,OH,40.80815745,-81.36806196
1545,Diversions,10643 Kinsman Rd.,Newbury,OH,41.4631683,-81.26000521
1546,Double Play Sports Cards,2404 Old Stringtown Rd.,Grove City,OH,39.8794466,-83.0668036
1547,Elite Sportscards,43 North Ave. N.E.,Massillon,OH,40.78361192,-81.52683615
1548,Empire Game Center,164 Cherry St.,Kent,OH,41.14105516,-81.36004719
1549,Epic Loot Games and Comics,9130 Dayton-Lebanon Pike,Centerville,OH,38.89787403,-82.44577499
1550,Fanattics,2090 S. Alex Rd.,West Carrollton,OH,39.6435905,-84.2426132
1551,Fearless Readers,1613 Huffman Ave.,Dayton,OH,39.7576838,-84.1379327
1552,Freaks and Geeks Comics,2725 Hudson Dr.,Cuyahoga Falls,OH,41.1477711,-81.47274703
1553,Funnie Farm Bookstore,328 N. Dixie Dr.,Vandalia,OH,39.89589315,-84.19840403
1554,Game Emporium,8015 State St.,Garrettsville,OH,41.2872555,-81.1007548
1555,Game Trader,428 Portage Trail,Cuyahoga Falls,OH,41.13672558,-81.48739239
1556,Gaming Grounds,416 Stinaff St.,Kent,OH,41.1612205,-81.3591877
1557,Grackleflint Comics,120 N. Tuscarawas Ave. (The Dover Flea Market),Dover,OH,40.518494,-81.4787886
1558,Grand Slam Baseball Shop,903 E. 5th St.,Delphos,OH,40.8465421,-84.329254
1559,Grand Slam Sports Cards,8535 Tanglewood Square,Chagrin Falls,OH,41.43199279,-81.38868451
1560,Grandpa's Sports Cards,445 Darrow Rd.,Akron,OH,41.07611002,-81.44182093
1561,Ground Zero Comics,13349 Pearl Rd.,Strongsville,OH,41.3166352,-81.8345983
1562,Hazel's Heroes,6302B Market Ave. N.,North Canton,OH,40.874325,-81.39679791
1563,Hobby Central,28 Troy Rd.,Delaware,OH,40.30782971,-83.09016914
1564,Home Run Hobbies,3886 Broadway,Grove City,OH,39.8847397,-83.0909861
1565,Home Video & Comics,521 Market St.,East Liverpool,OH,40.6197947,-80.5796581
1566,Hooked on Cards Wholesale Warehouse,5000 Mills Industrial Parkway,North Ridgeville,OH,41.3851571,-82.01944513
1567,Hooterville Sports Cards,5102 Pleasant Ave.,Fairfield,OH,39.34090456,-84.55975379
1568,Ice Age Comics,1835 Greenbriar Rd.,Portsmouth,OH,38.75388313,-82.94439935
1569,In the Ball Park,1738 N. Memorial Dr.,Lancaster,OH,39.7320338,-82.6169959
1570,Infinite Monkey Comics & Games,27 S. Main St.,Oberlin,OH,41.29135716,-82.21731492
1571,JC Comics & Cards,2609 State St.,Cuyahoga Falls,OH,41.14355905,-81.50844347
1572,JC's Comic Stop,5239 Hill Ave.,Toledo,OH,41.6381484,-83.6659743
1573,Joe's Card Shop,344 E. National Rd.,Vandalia,OH,39.8906018,-84.1936736
1574,Journey Into Comics,147 W Main St.,Circleville,OH,39.6022928,-82.9469252
1575,Keith's Comics,394 Broad St.,Elyria,OH,41.36761206,-82.10669392
1576,Kenmore Komics & Games,1020 Kenmore Blvd.,Akron,OH,41.04247369,-81.56039101
1577,Kenton Sports Cards,930 E. Columbus St.,Kenton,OH,40.6511954,-83.5930235
1578,Kidforce Collectibles,224 Front St.,Berea,OH,41.3713507,-81.8528674
1579,"Land of Cran Comics, Inc.",4631 Whipple Ave. N.W.,Canton,OH,40.80815745,-81.36806196
1580,Line Drive Sport Cards,118 S. Washington St. #B,Tiffin,OH,41.1141595,-83.176673
1581,Lockerroom Cards and Gaming,510 Market St.,East Liverpool,OH,40.6195193,-80.5793913
1582,Malone's Comics,111 S. Main St.,Urbana,OH,40.1074394,-83.7523904
1583,"Matrix Games & Diversions, Inc.",5384 E. Lake Rd.,Sheffield Lake,OH,41.49824955,-82.07447928
1584,Maverick's,8522 Winton Rd.,Cincinnati,OH,39.14291321,-84.50366914
1585,Mavericks Cards and Comics,2312 E. Dorothy Ln.,Kettering,OH,39.7013921,-84.1216955
1586,Medina Sports Cards,110 W. Washington St.,Medina,OH,41.13794649,-81.86591328
1587,Mid-Ohio Antiques Mall,155 Cline Ave.,Mansfield,OH,40.7475002,-82.5220332
1588,Mind Game,2115 N Reynolds Rd.,Toledo,OH,41.6609404,-83.6680508
1589,Monarch Cards & Comics,4400 Heatherdowns Blvd.,Toledo,OH,41.5958458,-83.6466843
1590,Moore Comics,35505 Westerville Rd.,Westerville,OH,40.12436445,-82.92124969
1591,Mr. Cards-N-Comics,5646 Mayfield Rd.,Cleveland,OH,41.51121521,-81.56356397
1592,My Bookstore,27 S. Sandusky St.,Tiffin,OH,41.1189876,-83.1829766
1593,North Coast Nostalgia,5853 Ridge Rd.,Parma,OH,41.4034442,-81.7343104
1594,Nowhere,985 Tod Ave.,Warren,OH,41.2423033,-80.8313158
1595,Packrat Comics,109 E. 5th St.,Marysville,OH,40.2362862,-83.366515
1596,Packrat Comics,3872 Lattimer St.,Hilliard,OH,40.03097,-83.1592812
1597,Pair O Dice,1295 Barnhart Rd.,Troy,OH,40.01892896,-84.23858737
1598,Paper & Ink,98 S. Washington St.,Tiffin,OH,41.1148085,-83.1767746
1599,Parker's Records & Comics,1222 #C S.R. 28,Milford,OH,40.17907681,-83.43809364
1600,Queen City Comic & Card Co.,6101 Montgomery Rd.,Cincinnati,OH,39.1824572,-84.4270852
1601,Rainbow Comics & Cards,7510 Market St. #6,Youngstown,OH,41.09932866,-80.64631871
1602,Realm Comics,19 East Main St.,Shelby,OH,40.8814948,-82.659023
1603,"Recess, Ltd.",288 Great Northern Mall,North Olmstead,OH,41.4149827,-81.91903076
1604,Rockin' Rooster Comics & Games,5000 Glenway Ave.,Cincinnati,OH,39.1219384,-84.6013757
1605,Rodney the Complete Bookshop,144 S. Water St.,Kent,OH,41.1530042,-81.3583549
1606,Rookie's Den,112 S. Main St.,Clyde,OH,41.3048361,-82.9746695
1607,Rupp's Comics,335 N. Ohio Ave.,Fremont,OH,41.3483748,-83.1052069
1608,Schumer's Baseball Cards and Comics,9144 Dayton-Lebanon Pike (St. Rt. 48),Centerville,OH,38.89787403,-82.44577499
1609,Sci-Fi City,9527 Colerain Ave. (Northgate Mall),Cincinnati,OH,39.14291321,-84.50366914
1610,Shoeless Joe's,6123 Bridgetown Rd.,Cincinnati,OH,39.14291321,-84.50366914
1611,Special Edition Sports Cards,197 W. Main St.,Cortland,OH,41.3299631,-80.7287258
1612,Spellbinders,124 E. Main St. #5 (in back),Kent,OH,41.1536418,-81.3575312
1613,Sportmark,6300 S. Union Rd.,Miamisburg,OH,39.6535285,-84.3061301
1614,Sports Center Cards,815 N. Lexington Springmill Rd.,Mansfield,OH,40.76557206,-82.52756264
1615,Super-Fly Comics & Games,132 Dayton St.,Yellow Springs,OH,39.8074879,-83.8892053
1616,Tarot Readings by Amy / House of What-Not,824 W. Market St.,Akron,OH,41.09701989,-81.54479277
1617,TCI Sports Fan,3962 Linden Ave.,Dayton,OH,39.7454949,-84.1249237
1618,The Book Nook,1016 Tiffin Ave.,Findlay,OH,41.0495081,-83.6310053
1619,The Comic Stop,122 S. Broadway St.,New Philadelphia,OH,40.48924287,-81.44571324
1620,The Dungeon,2367 North Ridge Rd.,Lorain,OH,41.44096014,-82.18391979
1621,The Game Room,3001 W. Sylvania Ave.,Toledo,OH,41.691791,-83.6163801
1622,The Laughing Ogre,4258 N. High St.,Columbus,OH,40.0489039,-83.0199281
1623,The News Stand,120 E. Mill St. (Quaker Square),Akron,OH,41.08105506,-81.51475523
1624,The Toy Chest,1316 S. Main St.,Canton,OH,40.80815745,-81.36806196
1625,The Toys Time Forgot,137 Cherry St. E.,Canal Fulton,OH,40.8899871,-81.5969699
1626,Triple Play Sports Cards & Memorabilia,399 S. State St.,Westerville,OH,40.1144552,-82.9284029
1627,Uncle Dave's Comix and Hobby Store,1399 Marion-Waldo Rd. (Southland Mall),Marion,OH,40.56059352,-83.1186674
1628,Universal Comics,2516 Harrison Ave. N.W.,Canton,OH,40.8231668,-81.3931758
1629,Universe of Superheroes,17 W. Washington St.,Athens,OH,39.3291022,-82.102036
1630,Up Up & Away!,4016 Harrison Ave.,Cincinnati,OH,39.1576057,-84.61548982
1631,World's Greatest Comics,5858 Westerville Rd.,Westerville,OH,40.12436445,-82.92124969
1632,York Comics,7390 York Rd.,Parma,OH,41.3646439,-81.7602377
1633,YottaQuest,7607 Hamilton Ave.,Cincinnati,OH,39.14291321,-84.50366914
1634,All-Star Comics,6900 N. May Ave. #10,Oklahoma City,OK,35.541734,-97.5651584
1635,All-Time Records,804 Callahan,Muskogee,OK,35.7459992,-95.3559879
1636,Atomik Pop,7884 S. Western,Oklahoma City,OK,35.3878315,-97.5294544
1637,Atomik Pop,918 W. Main St.,Norman,OK,35.2181451,-97.4564812
1638,Book Rack,1717 S. Air Depot Blvd.,Midwest City,OK,35.4476716,-97.4064804
1639,Carolina Comics,"305 S.W. ""C"" Ave.",Lawton,OK,34.60529705,-98.39211412
1640,Comic Empire of Tulsa,3122 S. Mingo Rd.,Tulsa,OK,36.11675473,-95.86874708
1641,Doomsday Clock LLC,1304 A N.Elm Pl.,Broken Arrow,OK,36.0663605,-95.79753721
1642,Gardner's Used Books Music & Comics,4421 S. Mingo Rd.,Tulsa,OK,36.0992684,-95.868064
1643,Hall of Heroes,119 E. Grand Ave.,Ponca City,OK,36.70375115,-97.08273191
1644,Impulse Creations,5840 S. Memorial Dr. #209,Tulsa,OK,36.0777759,-95.8870822
1645,Lawton Booksellers & Comic Shop,1601 W. Gore Blvd.,Lawton,OK,34.60888019,-98.41256212
1646,Legendary Comics,221 S. Perkins Rd.,Stillwater,OK,36.1204999,-97.0509591
1647,Limey Dragon Games and Hobbies,5606 S.E. 15th St.,Midwest City,OK,35.44951387,-97.42358423
1648,Mammoth Comics,4616 E. 11 St.,Tulsa,OK,36.13544967,-95.91306967
1649,New World Comics,6219 N. Meridian Ave.,Oklahoma City,OK,35.5352079,-97.6016827
1650,New World Games & Comics,4435 S.E. 29th St.,Del City,OK,35.43531965,-97.43995777
1651,Scoreboard Cards,114 S. Main St.,Owasso,OK,36.26492665,-95.85509187
1652,Second Chance Books & Comics,3909 N. MacArthur Blvd.,Warr Acres,OK,35.50987046,-97.61902713
1653,Speeding Bullet Comics,614 N. Porter Ave.,Norman,OK,35.22702164,-97.4411732
1654,Starbase 21,2130 S. Sheridan Rd.,Tulsa,OK,36.13287527,-95.90470026
1655,The Cave,101 S. Broadway Ave.,Ada,OK,34.77449272,-96.67870509
1656,Time Warp,209 S. Comanche Ave.,Bartlesville,OK,36.74984939,-95.96285949
1657,Vintage Stock,7257 S. Olympia Ave.,Tulsa,OK,36.13544967,-95.91306967
1658,Vintage Stock,5353 E. 41st St.,Tulsa,OK,36.10447368,-95.9163761
1659,Vintage Stock,6808 S. Memorial Dr.,Tulsa,OK,36.06441385,-95.88629574
1660,Vintage Stock,9045 N. 121 East Ave.,Owasso,OK,36.2875553,-95.8358603
1661,Vintage Stock,7407 N. May Ave.,Oklahoma City,OK,35.5458441,-97.5662182
1662,Vintage Stock,1700 24th Ave. N.W.,Norman,OK,35.23349204,-97.34708663
1663,Vintage Stock,2570 S. Service Rd.,Moore,OK,35.314989,-97.4889867
1664,Vintage Stock,7201 S.E. 29th St. #208,Midwest City,OK,35.43531913,-97.40444957
1665,Vintage Stock,30 East 33rd St.,Edmond,OK,35.62341178,-97.48607672
1666,Vintage Stock,2409 W. Kenosha St.,Broken Arrow,OK,36.06103712,-95.76039632
1667,Wizard's Asylum Comics & Games,7165 S. Mingo Rd.,Tulsa,OK,36.05505335,-95.86843924
1668,Wizards Asylum Comics & Games,749 Jenkins Ave.,Norman,OK,35.212089,-97.4409343
1669,World of Comics,5623 E. 41st St.,Tulsa,OK,36.10445995,-95.91350111
1670,Amazing Stories,1405 Commercial St.,Astoria,OR,46.18896735,-123.8272711
1671,American Sports,1824 N.E. Division St. #C,Bend,OR,44.07056017,-121.3057847
1672,Ancient Wonders,19060 S.W. Boones Ferry Rd.,Tualatin,OR,45.38178541,-122.7641841
1673,Bluesbooter's Entertainment Emporium,498 Church St. N.E.,Salem,OR,44.92329071,-123.0249508
1674,Book Bin - ComixBook.com,450 Court St. N.E.,Salem,OR,44.92329071,-123.0249508
1675,Book Bin - ComixBook.com,215 S.W. 4th St.,Corvallis,OR,44.56572111,-123.2613149
1676,Borderlands Games,546 High St. N.E.,Salem,OR,44.92329071,-123.0249508
1677,Bridge City Comics,3725 N. Mississippi Ave.,Portland,OR,45.54974059,-122.6756377
1678,Comic Connection,5056 Commercial St.,Salem,OR,44.88186557,-123.0300395
1679,Comics Unlimited,2048 Sherman Ave.,North Bend,OR,43.40591636,-124.2241197
1680,Cosmic Monkey Comics,5335 N.E. Sandy Blvd.,Portland,OR,45.54091462,-122.6081227
1681,Counter Media,927 S.W. Oak St.,Portland,OR,45.52015909,-122.6570356
1682,Critical Hit Games,2095 N.W. Aloclek Dr. #1114,Hillsboro,OR,45.53485727,-122.8970712
1683,Danger Zone Entertainment,1071 Commercial St. S.E.,Salem,OR,44.93056452,-123.0444166
1684,DragonVine,3000 Gateway St. #718,Springfield,OR,44.07581432,-123.0423249
